0.000003 108.629837
9.999989 -226.850937
3.238019 -89.566406
-1.173561 64.588898
0.674847 -46.348831
-0.097400 -24.025885
-0.928573 23.183010
-0.520427 -51.689362
-0.802222 -82.786018
-0.052026 12.458736
-0.150177 0.414807
